MANDANT,OBJECTCLAS,OBJECTID,CHANGENR,UDATE,UTIME,TCODE
010,EINKBELEG,0071156969,0054785915,2018-08-22T00:00:00,1970-01-01T11:15:10,ME22N
010,EINKBELEG,0071156969,0054814484,2018-08-24T00:00:00,1970-01-01T13:03:22,ME23N
010,EINKBELEG,0071156969,0054814729,2018-08-24T00:00:00,1970-01-01T13:23:29,ME23N
010,EINKBELEG,0071154509,0052713494,2018-03-28T00:00:00,1970-01-01T13:09:02,ME29N
010,EINKBELEG,0071154509,0052713550,2018-03-28T00:00:00,1970-01-01T13:15:20,ME29N
010,EINKBELEG,0071154509,0052713831,2018-03-28T00:00:00,1970-01-01T13:27:21,ME29N
010,EINKBELEG,0071154509,0052725935,2018-03-29T00:00:00,1970-01-01T09:43:07,ME23N
010,EINKBELEG,0071154509,0052728017,2018-03-29T00:00:00,1970-01-01T11:56:44,ME23N
010,EINKBELEG,0071154509,0066110059,2020-07-28T00:00:00,1970-01-01T14:52:36,ME22N
010,EINKBELEG,0071156626,0056232145,2018-12-11T00:00:00,1970-01-01T16:55:44,ME22N
010,EINKBELEG,0071156626,0056261271,2018-12-13T00:00:00,1970-01-01T14:08:25,ME23N
010,EINKBELEG,0071156626,0056409717,2019-01-03T00:00:00,1970-01-01T13:19:23,ME23N
010,EINKBELEG,0071156626,0056411020,2019-01-03T00:00:00,1970-01-01T14:20:03,ME23N
010,EINKBELEG,0071156626,0066426375,2020-08-19T00:00:00,1970-01-01T10:19:14,SA38
010,EINKBELEG,0071157109,0056493509,2019-01-10T00:00:00,1970-01-01T08:40:51,ME21N
010,EINKBELEG,0071157109,0056493674,2019-01-10T00:00:00,1970-01-01T08:41:57,ME21N
010,EINKBELEG,0071157109,0056507908,2019-01-10T00:00:00,1970-01-01T15:21:10,ME23N
010,EINKBELEG,0071157109,0056516252,2019-01-11T00:00:00,1970-01-01T07:37:00,ME23N
010,EINKBELEG,0071157109,0056522165,2019-01-11T00:00:00,1970-01-01T11:12:33,ME23N
010,EINKBELEG,0071157217,0056615720,2019-01-18T00:00:00,1970-01-01T15:08:37,ME23N
010,EINKBELEG,0071157217,0056773051,2019-01-31T00:00:00,1970-01-01T14:45:50,ME23N
010,EINKBELEG,0071157217,0056773364,2019-01-31T00:00:00,1970-01-01T15:05:48,ME23N
010,EINKBELEG,0071157217,0057455876,2019-03-13T00:00:00,1970-01-01T09:46:02,ME23N
010,EINKBELEG,0071157217,0057704641,2019-03-29T00:00:00,1970-01-01T12:33:31,ME23N
010,EINKBELEG,0071157217,0061028389,2019-09-27T00:00:00,1970-01-01T13:54:49,ME23N
010,EINKBELEG,0071157217,0061492031,2019-11-05T00:00:00,1970-01-01T19:29:34,ME23N
010,EINKBELEG,0071157946,0057575009,2019-03-20T00:00:00,1970-01-01T10:17:33,ME23N
010,EINKBELEG,0071157946,0057575055,2019-03-20T00:00:00,1970-01-01T10:20:02,ME23N
010,EINKBELEG,0071157946,0057575519,2019-03-20T00:00:00,1970-01-01T10:42:12,ME23N
010,EINKBELEG,0071162690,0067608436,2020-11-05T00:00:00,1970-01-01T08:24:55,ME23N
010,EINKBELEG,0071162690,0068464356,2021-01-11T00:00:00,1970-01-01T13:51:10,ME23N
010,EINKBELEG,0071162690,0068701288,2021-01-28T00:00:00,1970-01-01T09:03:11,ME23N
010,EINKBELEG,0071162690,0068722615,2021-01-29T00:00:00,1970-01-01T11:02:25,ME23N
010,EINKBELEG,0071162690,0068724608,2021-01-29T00:00:00,1970-01-01T13:10:18,ME23N
010,EINKBELEG,0071162419,0067546557,2020-11-02T00:00:00,1970-01-01T15:38:13,ME22N
010,EINKBELEG,0071162419,0067576987,2020-11-03T00:00:00,1970-01-01T12:08:26,ME23N
010,EINKBELEG,0071162419,0067577113,2020-11-03T00:00:00,1970-01-01T12:12:39,ME22N
010,EINKBELEG,0071166059,0068743950,2021-02-01T00:00:00,1970-01-01T12:52:24,ME22N
010,EINKBELEG,0071166059,0068778348,2021-02-03T00:00:00,1970-01-01T11:22:37,ME22N
010,EINKBELEG,0071166059,0068799005,2021-02-04T00:00:00,1970-01-01T14:59:04,ME22N
010,EINKBELEG,0071166059,0069150903,2021-03-04T00:00:00,1970-01-01T08:07:06,ME23N
010,EINKBELEG,0071166059,0069183790,2021-03-05T00:00:00,1970-01-01T16:44:12,ME22N
010,EINKBELEG,0071166961,0070403896,2021-06-02T00:00:00,1970-01-01T15:53:32,ME23N
010,EINKBELEG,0071166961,0070403922,2021-06-02T00:00:00,1970-01-01T15:52:14,ME23N
010,EINKBELEG,0071166961,0070403925,2021-06-02T00:00:00,1970-01-01T15:54:32,ME23N
010,EINKBELEG,0071166969,0070648117,2021-06-22T00:00:00,1970-01-01T15:16:17,ME22N
010,EINKBELEG,0071166969,0070648265,2021-06-22T00:00:00,1970-01-01T15:20:44,ME22N
010,EINKBELEG,0071166969,0070661307,2021-06-23T00:00:00,1970-01-01T14:05:03,ME23N
010,EINKBELEG,0072097564,0055477948,2018-10-16T00:00:00,1970-01-01T07:55:50,ME23N
010,EINKBELEG,0072097564,0055482603,2018-10-16T00:00:00,1970-01-01T09:58:21,ME23N
010,EINKBELEG,0072097564,0055489758,2018-10-16T00:00:00,1970-01-01T15:16:56,ME23N
010,EINKBELEG,0072097564,0055707946,2018-10-31T00:00:00,1970-01-01T08:49:01,ME23N
010,EINKBELEG,0072097564,0055841419,2018-11-09T00:00:00,1970-01-01T09:19:12,ME23N
010,EINKBELEG,0072097564,0056127757,2018-12-04T00:00:00,1970-01-01T08:33:36,ME23N
010,EINKBELEG,0072097564,0056532490,2019-01-12T00:00:00,1970-01-01T13:08:29,ME23N
010,EINKBELEG,0072097579,0051978456,2018-01-17T00:00:00,1970-01-01T07:18:36,ME53N
010,EINKBELEG,0072097579,0051978465,2018-01-17T00:00:00,1970-01-01T07:20:03,ME53N
010,EINKBELEG,0072097579,0051978607,2018-01-17T00:00:00,1970-01-01T07:28:29,ME53N
010,EINKBELEG,0072097579,0051978629,2018-01-17T00:00:00,1970-01-01T07:24:05,ME53N
010,EINKBELEG,0072097579,0051978684,2018-01-17T00:00:00,1970-01-01T07:35:13,ME53N
010,EINKBELEG,0072097579,0052035481,2018-01-23T00:00:00,1970-01-01T14:42:20,ME23N
010,EINKBELEG,0072097579,0052035525,2018-01-23T00:00:00,1970-01-01T14:44:32,ME23N
010,EINKBELEG,0072097579,0052035553,2018-01-23T00:00:00,1970-01-01T14:47:20,ME23N
010,EINKBELEG,0072097579,0052035560,2018-01-23T00:00:00,1970-01-01T14:46:29,ME23N
010,EINKBELEG,0072097579,0052035599,2018-01-23T00:00:00,1970-01-01T14:49:09,ME23N
010,EINKBELEG,0072097579,0052035618,2018-01-23T00:00:00,1970-01-01T14:49:42,ME23N
010,EINKBELEG,0072097579,0052035663,2018-01-23T00:00:00,1970-01-01T14:56:08,ME23N
010,EINKBELEG,0072097579,0052035665,2018-01-23T00:00:00,1970-01-01T14:55:17,ME23N
010,EINKBELEG,0072097579,0052035675,2018-01-23T00:00:00,1970-01-01T14:54:02,ME23N
010,EINKBELEG,0072097579,0052071001,2018-01-26T00:00:00,1970-01-01T14:02:33,ME23N
010,EINKBELEG,0072097579,0052071003,2018-01-26T00:00:00,1970-01-01T14:04:31,ME23N
010,EINKBELEG,0072097579,0052071009,2018-01-26T00:00:00,1970-01-01T14:02:58,ME23N
010,EINKBELEG,0072097579,0052071019,2018-01-26T00:00:00,1970-01-01T14:03:40,ME23N
010,EINKBELEG,0072097579,0052071033,2018-01-26T00:00:00,1970-01-01T14:03:15,ME23N
010,EINKBELEG,0072097579,0052071107,2018-01-26T00:00:00,1970-01-01T14:21:17,ME23N
010,EINKBELEG,0072097579,0052084474,2018-01-29T00:00:00,1970-01-01T14:30:18,ME23N
010,EINKBELEG,0072097579,0061137836,2019-10-08T00:00:00,1970-01-01T09:24:44,ME23N
010,EINKBELEG,0072097579,0061594076,2019-11-13T00:00:00,1970-01-01T10:58:03,ME23N
010,EINKBELEG,0072097579,0061594700,2019-11-13T00:00:00,1970-01-01T11:32:14,ME23N
010,EINKBELEG,0072097579,0061606681,2019-11-14T00:00:00,1970-01-01T08:57:03,ME23N
010,EINKBELEG,0072097579,0062682427,2019-12-17T00:00:00,1970-01-01T14:05:33,ME23N
010,EINKBELEG,0072097579,0066767305,2020-09-11T00:00:00,1970-01-01T14:27:16,ME22N
010,EINKBELEG,0072099665,0052743081,2018-04-03T00:00:00,1970-01-01T14:51:05,ME23N
010,EINKBELEG,0072099665,0052743117,2018-04-03T00:00:00,1970-01-01T14:50:00,ME23N
010,EINKBELEG,0072099665,0052850746,2018-04-11T00:00:00,1970-01-01T16:13:07,ME23N
010,EINKBELEG,0072099665,0054399851,2018-07-18T00:00:00,1970-01-01T09:03:55,ME23N
010,EINKBELEG,0072099665,0056327054,2018-12-19T00:00:00,1970-01-01T12:23:33,ME22N
010,EINKBELEG,0072099665,0057422602,2019-03-11T00:00:00,1970-01-01T12:55:32,ME23N
010,EINKBELEG,0072099694,0053880420,2018-06-11T00:00:00,1970-01-01T13:57:26,ME23N
010,EINKBELEG,0072099694,0053880431,2018-06-11T00:00:00,1970-01-01T13:56:33,ME23N
010,EINKBELEG,0072099694,0053890286,2018-06-12T00:00:00,1970-01-01T07:37:02,ME23N
010,EINKBELEG,0072099694,0053917184,2018-06-13T00:00:00,1970-01-01T13:35:20,ME22N
010,EINKBELEG,0072099694,0055282761,2018-10-01T00:00:00,1970-01-01T10:43:49,ME23N
010,EINKBELEG,0072091949,0056357437,2018-12-21T00:00:00,1970-01-01T10:49:57,ME23N
010,EINKBELEG,0072091949,0056525307,2019-01-11T00:00:00,1970-01-01T14:00:28,ME23N
010,EINKBELEG,0072091949,0059401140,2019-06-04T00:00:00,1970-01-01T07:21:28,ME23N
010,EINKBELEG,0072091949,0059706451,2019-06-24T00:00:00,1970-01-01T13:40:51,ME23N
010,EINKBELEG,0072096066,0057002286,2019-02-15T00:00:00,1970-01-01T07:01:30,ME23N
010,EINKBELEG,0072096066,0057002297,2019-02-15T00:00:00,1970-01-01T07:02:29,ME23N
010,EINKBELEG,0072096066,0057002979,2019-02-15T00:00:00,1970-01-01T08:04:01,ME22N
010,EINKBELEG,0072096066,0057003054,2019-02-15T00:00:00,1970-01-01T08:04:50,ME22N
010,EINKBELEG,0072096066,0061574742,2019-11-12T00:00:00,1970-01-01T07:27:00,ME23N
010,EINKBELEG,0072096099,0057119187,2019-02-22T00:00:00,1970-01-01T11:16:57,ME23N
010,EINKBELEG,0072096099,0060379272,2019-08-07T00:00:00,1970-01-01T11:15:38,ME23N
010,EINKBELEG,0072096099,0060449968,2019-08-12T00:00:00,1970-01-01T08:56:21,ME22N
010,EINKBELEG,0072096577,0059721504,2019-06-25T00:00:00,1970-01-01T08:29:12,ME23N
010,EINKBELEG,0072096577,0060781197,2019-09-10T00:00:00,1970-01-01T11:43:01,ME23N
010,EINKBELEG,0072096577,0060781210,2019-09-10T00:00:00,1970-01-01T11:43:52,ME23N
010,EINKBELEG,0072096577,0060781304,2019-09-10T00:00:00,1970-01-01T11:44:53,ME23N
010,EINKBELEG,0072096625,0057211989,2019-02-27T00:00:00,1970-01-01T08:46:32,ME23N
010,EINKBELEG,0072096625,0058203702,2019-04-23T00:00:00,1970-01-01T13:26:05,ME23N
010,EINKBELEG,0072096625,0058204563,2019-04-23T00:00:00,1970-01-01T13:34:27,ME23N
010,EINKBELEG,0072096625,0058204702,2019-04-23T00:00:00,1970-01-01T13:39:34,ME23N
010,EINKBELEG,0072095255,0059704124,2019-06-24T00:00:00,1970-01-01T11:53:10,ME22N
010,EINKBELEG,0072095255,0059755813,2019-06-27T00:00:00,1970-01-01T10:48:17,ME22N
010,EINKBELEG,0072095255,0060584756,2019-08-23T00:00:00,1970-01-01T09:34:42,ME22N
010,EINKBELEG,0072095926,0059918357,2019-07-09T00:00:00,1970-01-01T11:30:28,ME23N
010,EINKBELEG,0072095926,0059918377,2019-07-09T00:00:00,1970-01-01T11:30:53,ME23N
010,EINKBELEG,0072095926,0059918382,2019-07-09T00:00:00,1970-01-01T11:32:15,ME23N
010,EINKBELEG,0072095926,0059918417,2019-07-09T00:00:00,1970-01-01T11:33:12,ME23N
010,EINKBELEG,0072095926,0059918424,2019-07-09T00:00:00,1970-01-01T11:34:11,ME23N
010,EINKBELEG,0072095926,0059918456,2019-07-09T00:00:00,1970-01-01T11:35:39,ME23N
010,EINKBELEG,0072095926,0059918464,2019-07-09T00:00:00,1970-01-01T11:36:22,ME23N
010,EINKBELEG,0072095926,0059918480,2019-07-09T00:00:00,1970-01-01T11:38:45,ME23N
010,EINKBELEG,0072095926,0059918534,2019-07-09T00:00:00,1970-01-01T11:40:10,ME23N
010,EINKBELEG,0072095926,0059918646,2019-07-09T00:00:00,1970-01-01T11:42:42,ME23N
010,EINKBELEG,0072095926,0059919711,2019-07-09T00:00:00,1970-01-01T12:42:51,ME23N
010,EINKBELEG,0072096295,0060389340,2019-08-07T00:00:00,1970-01-01T13:47:03,ME22N
010,EINKBELEG,0072096295,0060469111,2019-08-13T00:00:00,1970-01-01T12:55:51,ME22N
010,EINKBELEG,0072096295,0061388158,2019-10-25T00:00:00,1970-01-01T12:50:55,ME22N
010,EINKBELEG,0072096295,0061389296,2019-10-25T00:00:00,1970-01-01T15:10:00,ME22N
010,EINKBELEG,0072096295,0061595273,2019-11-13T00:00:00,1970-01-01T11:58:16,ME23N
010,EINKBELEG,0072096641,0060389100,2019-08-07T00:00:00,1970-01-01T13:47:47,ME23N
010,EINKBELEG,0072096641,0060464769,2019-08-13T00:00:00,1970-01-01T09:45:00,ME23N
010,EINKBELEG,0072096641,0060487391,2019-08-14T00:00:00,1970-01-01T13:32:42,ME23N
010,EINKBELEG,0072096641,0060487400,2019-08-14T00:00:00,1970-01-01T13:35:04,ME23N
010,EINKBELEG,0072096919,0060712353,2019-09-04T00:00:00,1970-01-01T11:31:34,ME22N
010,EINKBELEG,0072096919,0060957435,2019-09-23T00:00:00,1970-01-01T08:25:10,ME23N
010,EINKBELEG,0072096919,0060957668,2019-09-23T00:00:00,1970-01-01T08:39:48,ME23N
010,EINKBELEG,0072099924,0063245353,2020-01-31T00:00:00,1970-01-01T10:47:47,ME23N
010,EINKBELEG,0072099924,0063245567,2020-01-31T00:00:00,1970-01-01T10:51:10,ME22N
010,EINKBELEG,0072099924,0063245649,2020-01-31T00:00:00,1970-01-01T10:51:52,ME22N
010,EINKBELEG,0072099924,0065109156,2020-05-13T00:00:00,1970-01-01T11:56:50,ME23N
010,EINKBELEG,0072099990,0063093633,2020-01-23T00:00:00,1970-01-01T14:47:17,ME23N
010,EINKBELEG,0072099990,0063150446,2020-01-29T00:00:00,1970-01-01T08:43:03,ME23N
010,EINKBELEG,0072099990,0063759720,2020-02-24T00:00:00,1970-01-01T12:43:52,ME23N
010,EINKBELEG,0072099990,0065799400,2020-07-01T00:00:00,1970-01-01T12:27:41,ME23N
010,EINKBELEG,0072099424,0063624735,2020-02-18T00:00:00,1970-01-01T15:05:25,ME23N
010,EINKBELEG,0072099424,0063625171,2020-02-18T00:00:00,1970-01-01T15:22:33,ME29N
010,EINKBELEG,0072099424,0063744531,2020-02-23T00:00:00,1970-01-01T18:36:45,ME23N
010,EINKBELEG,0072099424,0064157655,2020-03-18T00:00:00,1970-01-01T15:38:31,ME23N
010,EINKBELEG,0072099424,0064217418,2020-03-24T00:00:00,1970-01-01T15:15:32,ME23N
010,EINKBELEG,0072099424,0064257781,2020-03-25T00:00:00,1970-01-01T06:46:49,ME23N
010,EINKBELEG,0072099424,0064262643,2020-03-25T00:00:00,1970-01-01T11:21:45,ME23N
010,EINKBELEG,0072101079,0065196299,2020-05-20T00:00:00,1970-01-01T08:34:20,ME23N
010,EINKBELEG,0072101079,0065196418,2020-05-20T00:00:00,1970-01-01T08:42:18,ME23N
010,EINKBELEG,0072101079,0065196567,2020-05-20T00:00:00,1970-01-01T08:54:21,ME23N
010,EINKBELEG,0072101079,0065196690,2020-05-20T00:00:00,1970-01-01T08:58:11,ME23N
010,EINKBELEG,0072101079,0065345134,2020-05-29T00:00:00,1970-01-01T11:07:46,ME29N
010,EINKBELEG,0072101079,0071326312,2021-08-24T00:00:00,1970-01-01T12:03:08,ME23N
010,EINKBELEG,0072106647,0067221456,2020-10-07T00:00:00,1970-01-01T14:51:51,ME21N
010,EINKBELEG,0072106969,0067582982,2020-11-03T00:00:00,1970-01-01T15:33:36,ME23N
010,EINKBELEG,0072106969,0067583646,2020-11-03T00:00:00,1970-01-01T15:54:43,ME23N
010,EINKBELEG,0072106969,0067600427,2020-11-04T00:00:00,1970-01-01T13:25:17,ME23N
010,EINKBELEG,0072106969,0067614085,2020-11-05T00:00:00,1970-01-01T12:45:09,ME21N
010,EINKBELEG,0072106076,0069261970,2021-03-11T00:00:00,1970-01-01T13:34:03,ME22N
010,EINKBELEG,0072106076,0069372157,2021-03-19T00:00:00,1970-01-01T12:27:27,ME23N
010,EINKBELEG,0072106076,0069400145,2021-03-23T00:00:00,1970-01-01T08:10:16,ME22N
010,EINKBELEG,0072106074,0069264526,2021-03-11T00:00:00,1970-01-01T15:27:46,ME23N
010,EINKBELEG,0072106074,0069264749,2021-03-11T00:00:00,1970-01-01T15:29:35,ME23N
010,EINKBELEG,0072106074,0069341972,2021-03-17T00:00:00,1970-01-01T16:10:33,ME23N
010,EINKBELEG,0072106074,0069380927,2021-03-22T00:00:00,1970-01-01T06:58:55,ME23N
010,EINKBELEG,0072106095,0069541788,2021-04-06T00:00:00,1970-01-01T10:42:48,ME22N
010,EINKBELEG,0072106095,0069549484,2021-04-06T00:00:00,1970-01-01T14:30:35,ME22N
010,EINKBELEG,0072106095,0069643084,2021-04-12T00:00:00,1970-01-01T12:37:13,ME22N
010,EINKBELEG,0072106656,0069682536,2021-04-14T00:00:00,1970-01-01T09:44:59,ME23N
010,EINKBELEG,0072106656,0069682609,2021-04-14T00:00:00,1970-01-01T09:47:31,ME23N
010,EINKBELEG,0072106656,0069682646,2021-04-14T00:00:00,1970-01-01T09:48:12,ME23N
010,EINKBELEG,0072106656,0069682698,2021-04-14T00:00:00,1970-01-01T09:52:20,ME23N
010,EINKBELEG,0072106656,0069682706,2021-04-14T00:00:00,1970-01-01T09:53:11,ME23N
010,EINKBELEG,0072106656,0069682710,2021-04-14T00:00:00,1970-01-01T09:55:57,ME23N
010,EINKBELEG,0072106656,0069682720,2021-04-14T00:00:00,1970-01-01T09:53:56,ME23N
010,EINKBELEG,0072106656,0069682850,2021-04-14T00:00:00,1970-01-01T09:59:33,ME23N
010,EINKBELEG,0072106656,0069683416,2021-04-14T00:00:00,1970-01-01T10:21:35,ME23N
010,EINKBELEG,0072106656,0069683419,2021-04-14T00:00:00,1970-01-01T10:22:06,ME23N
010,EINKBELEG,0072106656,0069683538,2021-04-14T00:00:00,1970-01-01T10:25:46,ME23N
010,EINKBELEG,0072106656,0069946969,2021-05-04T00:00:00,1970-01-01T10:27:25,ME23N
010,EINKBELEG,0072106656,0069947020,2021-05-04T00:00:00,1970-01-01T10:28:15,ME23N
010,EINKBELEG,0072106656,0073103440,2022-01-05T00:00:00,1970-01-01T16:30:28,ME23N
010,EINKBELEG,0072107914,0070602095,2021-06-18T00:00:00,1970-01-01T11:30:16,ME22N
010,EINKBELEG,0072107914,0071226254,2021-08-13T00:00:00,1970-01-01T08:45:11,ME23N
010,EINKBELEG,0072107914,0074173821,2022-03-24T00:00:00,1970-01-01T09:47:28,ME23N
010,EINKBELEG,0072107921,0071291987,2021-08-20T00:00:00,1970-01-01T10:14:20,ME23N
010,EINKBELEG,0072107921,0072878784,2021-12-22T00:00:00,1970-01-01T11:26:16,ME23N
010,EINKBELEG,0072107921,0073972698,2022-03-10T00:00:00,1970-01-01T10:17:00,ME23N
010,EINKBELEG,0072107921,0074898054,2022-05-24T00:00:00,1970-01-01T16:11:30,ME23N
010,EINKBELEG,0072110591,0072699099,2021-12-09T00:00:00,1970-01-01T08:26:15,ME22N
010,EINKBELEG,0072110591,0072823473,2021-12-17T00:00:00,1970-01-01T10:48:32,ME22N
010,EINKBELEG,0072110591,0072856227,2021-12-21T00:00:00,1970-01-01T11:26:02,ME22N
010,EINKBELEG,0072110591,0072856571,2021-12-21T00:00:00,1970-01-01T11:41:50,ME23N
010,EINKBELEG,0072111906,0073349240,2022-01-26T00:00:00,1970-01-01T10:56:38,ME23N
010,EINKBELEG,0072111906,0073945576,2022-03-08T00:00:00,1970-01-01T14:06:09,ME23N
010,EINKBELEG,0072111906,0074848208,2022-05-19T00:00:00,1970-01-01T11:55:57,ME22N
010,EINKBELEG,0072111922,0073821926,2022-03-01T00:00:00,1970-01-01T14:43:15,ME23N
010,EINKBELEG,0072111922,0073822649,2022-03-01T00:00:00,1970-01-01T15:19:24,ME29N
010,EINKBELEG,0072111922,0074788515,2022-05-13T00:00:00,1970-01-01T07:37:44,ME22N
010,EINKBELEG,0072111922,0074848345,2022-05-19T00:00:00,1970-01-01T12:02:00,ME22N
010,EINKBELEG,0072112699,0073770406,2022-02-25T00:00:00,1970-01-01T12:16:50,ME29N
010,EINKBELEG,0072112699,0073770475,2022-02-25T00:00:00,1970-01-01T12:17:42,ME29N
010,EINKBELEG,0072112699,0073770513,2022-02-25T00:00:00,1970-01-01T12:19:56,ME29N
010,EINKBELEG,0072112999,0074243662,2022-03-30T00:00:00,1970-01-01T07:15:38,ME23N
010,EINKBELEG,0072112999,0074243667,2022-03-30T00:00:00,1970-01-01T07:16:31,ME29N
010,EINKBELEG,0072112999,0074253072,2022-03-30T00:00:00,1970-01-01T15:03:30,ME23N
010,EINKBELEG,0072112999,0074484349,2022-04-19T00:00:00,1970-01-01T14:20:49,ME23N
010,EINKBELEG,0072114919,0075343717,2022-07-06T00:00:00,1970-01-01T13:34:13,ME29N
